"GEO_ID","NAME","H054001","H054002","H054003","H054004","H054005","H054006","H054007","H054008","H054009","H054010","H054011","H054012","H054013","H054014","H054015","H054016","H054017","H054018","H054019","H054020","H054021","H054022","H054023","H054024",
"1400000US06029004901","Census Tract 49.01, Kern County, California","729","709","22","16","28","16","45","29","59","236","144","55","21","33","5","0","0","0","0","0","0","0","0","20",
"1400000US06029004902","Census Tract 49.02, Kern County, California","347","330","0","4","42","12","26","11","41","48","40","47","5","15","6","9","15","0","0","9","0","0","0","17",
"1400000US06029005000","Census Tract 50, Kern County, California","1196","1164","30","0","18","53","72","218","253","215","191","53","31","10","20","0","0","0","0","0","0","0","0","32",
"1400000US06029005103","Census Tract 51.03, Kern County, California","190","184","0","0","0","0","18","0","17","29","73","0","6","0","20","11","0","10","0","0","0","0","0","6",
"1400000US06029005104","Census Tract 51.04, Kern County, California","35","14","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","5","0","0","21",
"1400000US06029005201","Census Tract 52.01, Kern County, California","470","429","0","0","41","41","22","61","92","67","12","28","32","20","0","13","0","0","0","0","0","0","0","41",
"1400000US06029005202","Census Tract 52.02, Kern County, California","1056","941","0","32","62","10","108","240","83","129","99","59","54","33","10","20","0","2","0","0","0","0","0","115",
"1400000US06029005300","Census Tract 53, Kern County, California","493","415","36","7","26","30","104","69","42","15","31","0","6","6","21","0","11","6","5","0","0","0","0","78",
"1400000US06029005401","Census Tract 54.01, Kern County, California","776","760","0","8","0","8","25","79","97","149","152","90","20","14","18","23","16","43","0","18","0","0","0","16",
"1400000US06029005402","Census Tract 54.02, Kern County, California","551","524","0","6","0","12","107","60","66","86","64","12","4","13","33","19","14","11","17","0","0","0","0","27",
"1400000US06029005403","Census Tract 54.03, Kern County, California","972","935","8","14","19","53","97","118","155","104","121","110","28","28","27","53","0","0","0","0","0","0","0","37",
"1400000US06029005404","Census Tract 54.04, Kern County, California","945","907","0","0","8","27","58","141","121","129","107","74","48","41","86","20","10","10","0","9","9","9","0","38",
"1400000US06029005501","Census Tract 55.01, Kern County, California","376","322","0","21","14","17","61","45","51","34","25","16","8","0","0","8","7","0","0","15","0","0","0","54",
"1400000US06029005503","Census Tract 55.03, Kern County, California","339","339","0","0","0","19","57","43","42","31","59","54","7","17","10","0","0","0","0","0","0","0","0","0",
"1400000US06029005504","Census Tract 55.04, Kern County, California","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06029005505","Census Tract 55.05, Kern County, California","963","940","19","7","25","45","85","107","113","75","137","40","139","58","74","7","9","0","0","0","0","0","0","23",
"1400000US06029005506","Census Tract 55.06, Kern County, California","334","287","0","9","0","15","24","37","26","72","30","23","21","8","8","7","7","0","0","0","0","0","0","47",
"1400000US06029005600","Census Tract 56, Kern County, California","320","271","0","8","0","0","76","12","70","65","21","4","5","0","0","0","0","5","0","0","0","0","5","49",
"1400000US06029005700","Census Tract 57, Kern County, California","1667","346","0","0","0","0","0","15","18","0","9","19","47","57","8","27","63","58","14","11","0","0","0","1321",
"1400000US06029005800","Census Tract 58, Kern County, California","1283","1233","0","27","12","26","60","60","191","162","113","92","87","29","82","88","107","67","19","11","0","0","0","50",
"1400000US06029005900","Census Tract 59, Kern County, California","626","595","57","21","11","47","66","139","84","69","18","18","26","20","13","0","0","0","6","0","0","0","0","31",
"1400000US06029006002","Census Tract 60.02, Kern County, California","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06029006003","Census Tract 60.03, Kern County, California","586","575","0","0","0","0","10","58","118","131","55","40","33","10","52","29","29","10","0","0","0","0","0","11",
"1400000US06029006004","Census Tract 60.04, Kern County, California","53","44","0","0","0","11","7","0","11","0","0","0","0","5","0","8","0","2","0","0","0","0","0","9",
"1400000US06029006005","Census Tract 60.05, Kern County, California","619","547","0","16","0","3","0","31","47","74","45","50","26","56","40","18","48","72","2","9","0","10","0","72",
"1400000US06029006100","Census Tract 61, Kern County, California","1060","1036","17","22","61","48","63","136","192","78","118","58","85","71","34","10","37","0","0","0","0","6","0","24",
"1400000US06029006201","Census Tract 62.01, Kern County, California","230","202","0","0","34","14","18","61","18","16","0","20","0","13","0","2","0","0","0","6","0","0","0","28",
"1400000US06029006202","Census Tract 62.02, Kern County, California","171","122","0","0","19","29","11","2","14","19","16","3","0","0","0","0","0","6","0","3","0","0","0","49",
"1400000US06029006301","Census Tract 63.01, Kern County, California","328","319","0","15","50","29","34","49","75","10","11","35","0","2","8","0","0","0","0","1","0","0","0","9",
"1400000US06029006302","Census Tract 63.02, Kern County, California","1039","992","66","45","61","71","108","170","167","127","63","49","20","7","0","32","0","6","0","0","0","0","0","47",
"1400000US06029006401","Census Tract 64.01, Kern County, California","792","750","13","50","23","42","28","145","187","133","28","43","19","33","6","0","0","0","0","0","0","0","0","42",
"1400000US06029006402","Census Tract 64.02, Kern County, California","994","962","18","14","28","73","39","130","346","153","84","43","13","7","14","0","0","0","0","0","0","0","0","32",
"1400000US06031000100","Census Tract 1, Kings County, California","352","237","5","6","4","22","10","45","51","11","26","24","10","10","6","0","0","0","0","2","0","0","5","115",
"1400000US06031000200","Census Tract 2, Kings County, California","204","147","2","0","3","12","0","39","28","9","31","6","8","0","2","2","5","0","0","0","0","0","0","57",
"1400000US06031000300","Census Tract 3, Kings County, California","1296","270","0","0","0","0","0","0","0","22","36","15","23","94","28","12","0","26","14","0","0","0","0","1026",
"1400000US06031000402","Census Tract 4.02, Kings County, California","335","325","0","3","0","26","0","16","44","49","26","28","21","13","18","7","21","7","23","15","0","8","0","10",
"1400000US06031000403","Census Tract 4.03, Kings County, California","765","753","0","0","11","0","26","26","185","215","24","81","25","32","8","48","22","43","0","7","0","0","0","12",
"1400000US06031000404","Census Tract 4.04, Kings County, California","931","901","32","30","0","27","30","77","151","103","40","60","57","26","29","36","31","55","34","58","25","0","0","30",
"1400000US06031000405","Census Tract 4.05, Kings County, California","1116","1063","0","0","0","12","23","156","170","265","148","129","43","62","10","14","8","16","0","7","0","0","0","53",
"1400000US06031000500","Census Tract 5, Kings County, California","462","403","8","6","0","25","20","57","51","68","37","46","21","28","16","0","8","12","0","0","0","0","0","59",
"1400000US06031000601","Census Tract 6.01, Kings County, California","317","307","0","30","13","0","0","10","37","35","18","85","0","47","20","5","7","0","0","0","0","0","0","10",
"1400000US06031000602","Census Tract 6.02, Kings County, California","821","805","0","0","0","0","0","21","30","14","36","93","64","24","108","96","51","72","25","77","47","47","0","16",
"1400000US06031000701","Census Tract 7.01, Kings County, California","295","285","0","0","0","11","10","18","28","11","18","17","0","21","56","51","5","28","0","11","0","0","0","10",
"1400000US06031000702","Census Tract 7.02, Kings County, California","344","323","0","0","0","0","16","24","29","16","12","15","22","35","95","0","22","37","0","0","0","0","0","21",
"1400000US06031000800","Census Tract 8, Kings County, California","624","617","38","20","121","21","24","19","105","21","63","46","65","8","28","16","0","0","22","0","0","0","0","7",
"1400000US06031000900","Census Tract 9, Kings County, California","1679","1614","0","22","48","31","29","264","377","353","168","86","141","56","23","0","0","7","9","0","0","0","0","65",
"1400000US06031001001","Census Tract 10.01, Kings County, California","319","309","0","0","8","19","35","19","56","26","9","70","0","9","0","18","11","19","0","0","10","0","0","10",
"1400000US06031001002","Census Tract 10.02, Kings County, California","778","759","0","20","9","18","38","38","91","201","128","32","136","48","0","0","0","0","0","0","0","0","0","19",
"1400000US06031001003","Census Tract 10.03, Kings County, California","243","236","0","0","0","0","0","0","26","20","0","35","54","39","62","0","0","0","0","0","0","0","0","7",
"1400000US06031001100","Census Tract 11, Kings County, California","799","779","54","45","36","51","43","101","129","89","91","38","61","18","12","11","0","0","0","0","0","0","0","20",
"1400000US06031001200","Census Tract 12, Kings County, California","269","187","0","3","3","12","7","10","10","26","36","21","23","14","0","3","8","3","8","0","0","0","0","82",
"1400000US06031001300","Census Tract 13, Kings County, California","462","425","25","20","56","18","53","30","63","64","41","25","14","6","10","0","0","0","0","0","0","0","0","37",
"1400000US06031001400","Census Tract 14, Kings County, California","492","488","0","16","0","16","68","86","76","130","55","21","11","9","0","0","0","0","0","0","0","0","0","4",
"1400000US06031001500","Census Tract 15, Kings County, California","524","513","0","91","44","30","22","58","43","90","64","25","11","0","6","11","7","0","11","0","0","0","0","11",
"1400000US06031001601","Census Tract 16.01, Kings County, California","415","298","23","0","1","34","29","62","87","25","18","5","5","0","0","0","0","9","0","0","0","0","0","117",
"1400000US06031001602","Census Tract 16.02, Kings County, California","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06031001701","Census Tract 17.01, Kings County, California","948","922","19","17","23","20","103","155","156","163","116","73","17","37","8","9","0","6","0","0","0","0","0","26",
"1400000US06031001702","Census Tract 17.02, Kings County, California","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06033000100","Census Tract 1, Lake County, California","264","225","0","9","7","4","14","40","18","24","44","8","26","11","0","6","0","8","0","6","0","0","0","39",
"1400000US06033000300","Census Tract 3, Lake County, California","333","304","0","0","0","0","17","27","46","11","37","48","39","10","7","7","6","29","4","9","0","7","0","29",
"1400000US06033000400","Census Tract 4, Lake County, California","860","827","18","43","17","29","62","37","79","114","102","81","76","18","49","34","22","46","0","0","0","0","0","33",
"1400000US06033000500","Census Tract 5, Lake County, California","809","759","14","0","37","36","60","90","34","128","77","114","58","46","28","26","0","11","0","0","0","0","0","50",
"1400000US06033000600","Census Tract 6, Lake County, California","469","411","0","14","4","37","28","30","51","54","54","48","31","20","4","22","0","14","0","0","0","0","0","58",
"1400000US06033000700","Census Tract 7, Lake County, California","904","829","0","78","33","53","47","95","156","107","108","71","39","26","6","0","10","0","0","0","0","0","0","75",
"1400000US06033000800","Census Tract 8, Lake County, California","1143","1052","45","73","94","67","100","166","74","143","133","74","9","31","0","36","7","0","0","0","0","0","0","91",
"1400000US06033000900","Census Tract 9, Lake County, California","437","386","9","0","9","13","50","9","28","8","46","23","0","68","40","29","8","46","0","0","0","0","0","51",
